,,,,,accuracy,accuracy,accuracy,macro_f1,macro_f1,macro_f1,nll,nll,nll,brier,brier,brier,ece,ece,ece,adaptive_ece,adaptive_ece,adaptive_ece,aurc,aurc,aurc
,,,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
mask_name,geometry,lidar_drop_rate,mmwave_drop_rate,method,,,,,,,,,,,,,,,,,,,,,
lidar_mmwave,azimuth_sector,0.25,0.25,pooled_global_ts,0.7648436384406683,0.0031470230610493944,5,0.8070542214334668,0.002749781365520571,5,0.9366091261513484,0.004097598785196496,5,0.36069590417384717,0.002077299899146952,5,0.1879822838294606,0.0035252769046445606,5,0.18758213605539503,0.003149146257989201,5,0.0560152465253318,0.001571666126453043,5
lidar_mmwave,azimuth_sector,0.25,0.25,quality_aware_ts,0.7648436384406683,0.0031470230610493944,5,0.8070542214334668,0.002749781365520571,5,0.787980298196939,0.011214556180538418,5,0.3151567616812607,0.004459635819695278,5,0.03722968687975691,0.0035142636890159017,5,0.03709972426198683,0.0036210506672362335,5,0.05478524197581884,0.0018144808914069806,5
lidar_mmwave,azimuth_sector,0.25,0.25,severity_oracle_ts,0.7648436384406683,0.0031470230610493944,5,0.8070542214334668,0.002749781365520571,5,0.7800309560291299,0.007026648291252291,5,0.31827671345956776,0.003755741774512454,5,0.03457458388369839,0.0036732688655585315,5,0.03522130607858152,0.003634258714330923,5,0.05603134734746611,0.0015875234176913593,5
lidar_mmwave,azimuth_sector,0.25,0.25,uncalibrated,0.7648436384406683,0.0031470230610493944,5,0.8070542214334668,0.002749781365520571,5,0.9018305701038395,0.01116793768256421,5,0.3421962999338979,0.004729868548308633,5,0.1041109874361709,0.0037700182229768804,5,0.10412951944905621,0.003774907607425752,5,0.057113536317490096,0.0015916106268873483,5
lidar_mmwave,azimuth_sector,0.25,0.5,clean_global_ts,0.6014850778237898,0.0054162786020792095,5,0.6549063858824814,0.006324248171782245,5,1.524803922940738,0.014289590008770607,5,0.5541865196366415,0.007711984623845263,5,0.15339416598143626,0.004947028921289882,5,0.1533518214649404,0.004906262212176313,5,0.1656172165338503,0.004852507502615087,5
lidar_mmwave,azimuth_sector,0.25,0.5,pooled_global_ts,0.6014850778237898,0.0054162786020792095,5,0.6549063858824814,0.006324248171782245,5,1.4393954422531967,0.007842145293312307,5,0.539561020774048,0.0038772964341536147,5,0.131363449921293,0.004997660266251133,5,0.13183630021575796,0.005958278564622149,5,0.1615055813886673,0.004589577963444488,5
lidar_mmwave,azimuth_sector,0.25,0.5,quality_aware_ts,0.6014850778237898,0.0054162786020792095,5,0.6549063858824814,0.006324248171782245,5,1.349459604856903,0.012872429057143687,5,0.5115880586165656,0.006111677051211396,5,0.0365952818745635,0.0040017587970612445,5,0.03651971810741113,0.004734745281432059,5,0.15670967383168932,0.0046512187311266535,5
lidar_mmwave,azimuth_sector,0.25,0.5,severity_oracle_ts,0.6014850778237898,0.0054162786020792095,5,0.6549063858824814,0.006324248171782245,5,1.3628781633470566,0.010113648141979311,5,0.5176155852130577,0.005721412800727587,5,0.03768816596378686,0.0028376802242555212,5,0.03734561326472389,0.002721121208969769,5,0.16252950232287308,0.004695134373299317,5
lidar_mmwave,azimuth_sector,0.25,0.5,uncalibrated,0.6014850778237898,0.0054162786020792095,5,0.6549063858824814,0.006324248171782245,5,1.744749125206394,0.017545907292061413,5,0.5861491524963808,0.008470920500895282,5,0.20620909477262703,0.004928827964634169,5,0.20614756753337607,0.004870939677108801,5,0.16757479456992636,0.004939323101457867,5
lidar_mmwave,azimuth_sector,0.25,0.75,clean_global_ts,0.4023418534913608,0.003933503444055656,5,0.44134657594335475,0.004887128055626441,5,2.6408648946452846,0.021388331254981654,5,0.8476074870171854,0.0076873374538284946,5,0.28293030685892157,0.005578356733360433,5,0.28293030685892157,0.005578356733360384,5,0.4018430826813934,0.006540342507417411,5
lidar_mmwave,azimuth_sector,0.25,0.75,pooled_global_ts,0.4023418534913608,0.003933503444055656,5,0.44134657594335475,0.004887128055626441,5,2.1113073317778914,0.010710226820132358,5,0.7426914886139354,0.0035213398599386377,5,0.02945783141784687,0.004874328824325855,5,0.03352253230605241,0.004596597303731493,5,0.3913483383780624,0.006694799979533887,5
lidar_mmwave,azimuth_sector,0.25,0.75,quality_aware_ts,0.4023418534913608,0.003933503444055656,5,0.44134657594335475,0.004887128055626441,5,2.0996164112236775,0.01134918742578232,5,0.7383950533714209,0.003888310630289499,5,0.02139510434744861,0.004897830371431751,5,0.02369424238478048,0.00388994455831474,5,0.3856797515366471,0.006404554743623975,5
lidar_mmwave,azimuth_sector,0.25,0.75,severity_oracle_ts,0.4023418534913608,0.003933503444055656,5,0.44134657594335475,0.004887128055626441,5,2.110071601997313,0.010956186557525449,5,0.7423098641097144,0.003657453670592526,5,0.025113818524580528,0.0031138539453364833,5,0.029902346927739975,0.0028972666832363094,5,0.39155555069723114,0.006699023204354601,5
lidar_mmwave,azimuth_sector,0.25,0.75,uncalibrated,0.4023418534913608,0.003933503444055656,5,0.44134657594335475,0.004887128055626441,5,3.0972813046226406,0.027469922655475872,5,0.9008027225522488,0.008588336289952809,5,0.34837259024055695,0.005603224320723795,5,0.34837259024055695,0.0056032243207237665,5,0.40526657697757473,0.00655726464463357,5
lidar_mmwave,azimuth_sector,0.25,0.9,clean_global_ts,0.3495930315579038,0.004050726063150711,5,0.38464625308020467,0.005901737955722411,5,3.0005098415318407,0.016779557407629056,5,0.9127530196379826,0.004458705687954626,5,0.30263634218026025,0.0057213441724889525,5,0.3026363421802603,0.0057213441724889725,5,0.4665975378971977,0.0038788527687167677,5
lidar_mmwave,azimuth_sector,0.25,0.9,pooled_global_ts,0.3495930315579038,0.004050726063150711,5,0.38464625308020467,0.005901737955722411,5,2.3419005777836857,0.0066724562395062345,5,0.7922879802641717,0.0023379876419384127,5,0.026505922730302296,0.006207671100334296,5,0.028078677059453345,0.0037419566463145286,5,0.45731183500143857,0.005152803062187244,5
lidar_mmwave,azimuth_sector,0.25,0.9,quality_aware_ts,0.3495930315579038,0.004050726063150711,5,0.38464625308020467,0.005901737955722411,5,2.402551992599907,0.006412331776325793,5,0.8145170161819122,0.0016981735616472076,5,0.12495143467113072,0.004477346465297372,5,0.1292915268096036,0.004364224950815188,5,0.45210785730111935,0.005899173072118121,5
lidar_mmwave,azimuth_sector,0.25,0.9,severity_oracle_ts,0.3495930315579038,0.004050726063150711,5,0.38464625308020467,0.005901737955722411,5,2.341336329756503,0.006183282472644144,5,0.7931821398869475,0.0021223338212865393,5,0.036910392165654546,0.0025619869340800447,5,0.038526028195045005,0.002758741131826977,5,0.45692838124443264,0.005321615850151648,5
